instanceId,iteration,projectId,testId,category,tempC,humidity,durationDays,needsVoltage,dueDateDays,samples,sampleIdx,chamberId,stationIdx,startDay,endDay
2_1_3,3,P6,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,53,5,4,T026,6,30,35
2_1_3,3,P16,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,53,4,0,T026,7,30,35
2_1_3,3,P16,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,53,4,1,T026,8,30,35
2_1_3,3,P16,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,53,4,2,T026,9,30,35
2_1_3,3,P16,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,53,4,3,T026,10,30,35
2_1_3,3,P23,PERF_25,OTHER,25,NORMAL,10,false,53,5,1,T001,4,31,41
2_1_3,3,P23,EE_32,OTHER,32,NORMAL,15,false,53,5,2,T014,1,35,50
2_1_3,3,P23,EE_16,OTHER,16,NORMAL,15,false,53,5,3,T019,1,35,50
2_1_3,3,P23,PERF_38,OTHER,38,NORMAL,10,false,53,5,4,T015,2,35,45
2_1_3,3,P27,EE_32,OTHER,32,NORMAL,15,false,53,5,0,T014,2,35,50
2_1_3,3,P27,EE_16,OTHER,16,NORMAL,15,false,53,5,1,T019,5,35,50
2_1_3,3,P27,PERF_25,OTHER,25,NORMAL,10,false,53,5,2,T001,6,35,45
2_1_3,3,P27,PERF_43,OTHER,43,NORMAL,10,false,53,5,3,T009,0,35,45
2_1_3,3,P27,PERF_32,OTHER,32,NORMAL,10,false,53,5,4,T024,0,35,45
2_1_3,3,P47,EE_25,OTHER,25,NORMAL,16,false,53,4,0,T004,3,35,51
2_1_3,3,P47,PERF_25,OTHER,25,NORMAL,10,false,53,4,1,T004,5,35,45
2_1_3,3,P47,PERF_38,OTHER,38,NORMAL,10,false,53,4,2,T015,3,35,45
2_1_3,3,P47,PERF_10,OTHER,10,NORMAL,10,false,53,4,3,T011,10,35,45
2_1_3,3,P6,EE_25,OTHER,25,NORMAL,16,true,53,5,0,T004,7,35,51
2_1_3,3,P6,PERF_25,OTHER,25,NORMAL,10,true,53,5,1,T008,4,35,45
2_1_3,3,P6,PERF_38,OTHER,38,NORMAL,10,true,53,5,2,T023,0,35,45
2_1_3,3,P6,PERF_10,OTHER,10,NORMAL,10,true,53,5,3,T017,5,35,45
2_1_3,3,P16,EE_16,OTHER,16,NORMAL,15,true,53,4,0,T020,0,35,50
2_1_3,3,P16,PERF_25,OTHER,25,NORMAL,10,true,53,4,1,T008,6,35,45
2_1_3,3,P16,PERF_38,OTHER,38,NORMAL,10,true,53,4,2,T023,2,35,45
2_1_3,3,P16,PERF_10,OTHER,10,NORMAL,10,true,53,4,3,T018,0,35,45
2_1_3,3,P23,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,53,5,0,T011,9,40,55
2_1_3,3,P6,PERF_32,OTHER,32,NORMAL,10,true,53,5,4,T022,5,40,50
2_1_3,3,P23,CU_25,CONSUMER_USAGE,25,85%,15,false,53,5,1,T010,7,41,56
2_1_3,3,P23,CU_32,CONSUMER_USAGE,32,85%,15,false,53,5,4,T012,8,45,60
2_1_3,3,P27,PERF_16,OTHER,16,NORMAL,10,false,53,5,2,T007,2,45,55
2_1_3,3,P27,FREEZE_25,OTHER,25,NORMAL,10,false,53,5,3,T001,2,45,55
2_1_3,3,P27,TEMP_RISE_25,OTHER,25,NORMAL,5,false,53,5,4,T001,3,45,50
2_1_3,3,P47,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,53,4,1,T006,4,45,60
2_1_3,3,P47,CU_25,CONSUMER_USAGE,25,85%,15,false,53,4,2,T010,0,45,60
2_1_3,3,P47,CU_32,CONSUMER_USAGE,32,85%,15,false,53,4,3,T012,9,45,60
2_1_3,3,P6,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,53,5,1,T017,2,45,60
2_1_3,3,P16,EE_32,OTHER,32,NORMAL,15,true,53,4,1,T022,3,45,60
2_1_3,3,P16,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,53,4,2,T017,4,45,60
2_1_3,3,P6,CU_25,CONSUMER_USAGE,25,85%,15,true,53,5,2,T003,1,46,61
2_1_3,3,P6,CU_32,CONSUMER_USAGE,32,85%,15,true,53,5,3,T025,4,46,61
2_1_3,3,P27,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,53,5,0,T006,2,50,65
2_1_3,3,P27,CU_25,CONSUMER_USAGE,25,85%,15,false,53,5,1,T002,7,50,65
2_1_3,3,P27,CU_32,CONSUMER_USAGE,32,85%,15,false,53,5,4,T012,10,50,65
2_1_3,3,P16,CU_25,CONSUMER_USAGE,25,85%,15,true,53,4,0,T003,2,50,65
2_1_3,3,P16,CU_32,CONSUMER_USAGE,32,85%,15,true,53,4,3,T025,0,50,65
2_1_3,3,P31,GAS_43,GAS,43,NORMAL,10,true,54,5,0,T026,11,30,40
2_1_3,3,P13,GAS_43,GAS,43,NORMAL,10,true,54,4,0,T027,0,30,40
2_1_3,3,P31,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,5,0,T026,0,40,45
2_1_3,3,P31,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,5,1,T026,1,40,45
2_1_3,3,P31,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,5,2,T026,2,40,45
2_1_3,3,P31,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,5,3,T026,3,40,45
2_1_3,3,P31,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,5,4,T026,4,40,45
2_1_3,3,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,4,0,T026,5,40,45
2_1_3,3,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,4,1,T026,6,40,45
2_1_3,3,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,4,2,T026,7,40,45
2_1_3,3,P13,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,54,4,3,T026,8,40,45
2_1_3,3,P31,EE_32,OTHER,32,NORMAL,15,true,54,5,0,T022,4,45,60
2_1_3,3,P31,EE_16,OTHER,16,NORMAL,15,true,54,5,1,T019,2,45,60
2_1_3,3,P31,PERF_25,OTHER,25,NORMAL,10,true,54,5,2,T004,0,45,55
2_1_3,3,P31,PERF_38,OTHER,38,NORMAL,10,true,54,5,3,T023,0,45,55
2_1_3,3,P31,PERF_10,OTHER,10,NORMAL,10,true,54,5,4,T017,5,45,55
2_1_3,3,P13,EE_25,OTHER,25,NORMAL,16,true,54,4,0,T004,1,45,61
2_1_3,3,P13,PERF_25,OTHER,25,NORMAL,10,true,54,4,1,T004,2,45,55
2_1_3,3,P13,PERF_38,OTHER,38,NORMAL,10,true,54,4,2,T023,1,45,55
2_1_3,3,P13,PERF_16,OTHER,16,NORMAL,10,true,54,4,3,T019,3,45,55
2_1_3,3,P31,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,54,5,2,T016,0,55,70
2_1_3,3,P31,CU_25,CONSUMER_USAGE,25,85%,15,true,54,5,3,T002,0,55,70
2_1_3,3,P31,CU_32,CONSUMER_USAGE,32,85%,15,true,54,5,4,T005,4,55,70
2_1_3,3,P13,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,54,4,1,T016,2,55,70
2_1_3,3,P13,CU_25,CONSUMER_USAGE,25,85%,15,true,54,4,2,T002,5,55,70
2_1_3,3,P13,CU_32,CONSUMER_USAGE,32,85%,15,true,54,4,3,T005,5,55,70
2_1_3,3,P28,GAS_43,GAS,43,NORMAL,10,true,55,5,0,T027,1,30,40
2_1_3,3,P44,GAS_43,GAS,43,NORMAL,10,false,55,5,0,T013,1,30,40
2_1_3,3,P10,GAS_43,GAS,43,NORMAL,10,false,55,6,0,T013,2,30,40
2_1_3,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,5,0,T026,9,40,45
2_1_3,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,5,1,T026,10,40,45
2_1_3,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,5,2,T026,11,40,45
2_1_3,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,5,3,T027,0,40,45
2_1_3,3,P28,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,55,5,4,T027,1,40,45
2_1_3,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,0,T009,1,40,45
2_1_3,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,1,T009,2,40,45
2_1_3,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,2,T009,3,40,45
2_1_3,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,3,T009,4,40,45
2_1_3,3,P44,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,5,4,T009,5,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,0,T009,6,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,1,T009,7,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,2,T009,8,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,3,T009,9,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,4,T009,10,40,45
2_1_3,3,P10,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,55,6,5,T009,11,40,45
2_1_3,3,P28,EE_25,OTHER,25,NORMAL,16,true,55,5,0,T004,5,45,61
2_1_3,3,P28,PERF_25,OTHER,25,NORMAL,10,true,55,5,1,T004,6,45,55
2_1_3,3,P28,PERF_43,OTHER,43,NORMAL,10,true,55,5,2,T026,0,45,55
2_1_3,3,P28,PERF_10,OTHER,10,NORMAL,10,true,55,5,3,T018,0,45,55
2_1_3,3,P28,FREEZE_25,OTHER,25,NORMAL,10,true,55,5,4,T008,0,45,55
2_1_3,3,P44,EE_32,OTHER,32,NORMAL,15,false,55,5,0,T014,3,45,60
2_1_3,3,P44,EE_16,OTHER,16,NORMAL,15,false,55,5,1,T007,4,45,60
2_1_3,3,P44,PERF_25,OTHER,25,NORMAL,10,false,55,5,2,T001,4,45,55
2_1_3,3,P44,PERF_38,OTHER,38,NORMAL,10,false,55,5,3,T015,1,45,55
2_1_3,3,P44,PERF_10,OTHER,10,NORMAL,10,false,55,5,4,T011,4,45,55
2_1_3,3,P10,EE_25,OTHER,25,NORMAL,16,false,55,6,0,T001,5,45,61
2_1_3,3,P10,PERF_25,OTHER,25,NORMAL,10,false,55,6,1,T001,6,45,55
2_1_3,3,P10,PERF_38,OTHER,38,NORMAL,10,false,55,6,2,T015,2,45,55
2_1_3,3,P10,PERF_32,OTHER,32,NORMAL,10,false,55,6,3,T014,4,45,55
2_1_3,3,P10,PERF_16,OTHER,16,NORMAL,10,false,55,6,4,T007,5,45,55
2_1_3,3,P10,FREEZE_25,OTHER,25,NORMAL,10,false,55,6,5,T001,7,45,55
2_1_3,3,P28,TEMP_RISE_25,OTHER,25,NORMAL,5,true,55,5,1,T004,0,55,60
2_1_3,3,P28,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,55,5,2,T016,3,55,70
2_1_3,3,P28,CU_25,CONSUMER_USAGE,25,85%,15,true,55,5,3,T003,3,55,70
2_1_3,3,P28,CU_32,CONSUMER_USAGE,32,85%,15,true,55,5,4,T005,7,55,70
2_1_3,3,P44,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,55,5,2,T006,0,55,70
2_1_3,3,P44,CU_25,CONSUMER_USAGE,25,85%,15,false,55,5,3,T003,4,55,70
2_1_3,3,P44,CU_32,CONSUMER_USAGE,32,85%,15,false,55,5,4,T012,0,55,70
2_1_3,3,P10,TEMP_RISE_25,OTHER,25,NORMAL,5,false,55,6,1,T001,0,55,60
2_1_3,3,P10,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,55,6,2,T006,3,55,70
2_1_3,3,P10,CU_25,CONSUMER_USAGE,25,85%,15,false,55,6,3,T003,5,55,70
2_1_3,3,P10,CU_32,CONSUMER_USAGE,32,85%,15,false,55,6,4,T012,1,55,70
2_1_3,3,P20,GAS_43,GAS,43,NORMAL,10,false,56,5,0,T013,3,30,40
2_1_3,3,P32,GAS_43,GAS,43,NORMAL,10,false,56,5,0,T013,4,30,40
2_1_3,3,P36,GAS_43,GAS,43,NORMAL,10,true,56,4,0,T027,2,30,40
2_1_3,3,P48,GAS_43,GAS,43,NORMAL,10,true,56,5,0,T027,3,30,40
2_1_3,3,P17,GAS_43,GAS,43,NORMAL,10,false,56,5,0,T013,5,30,40
2_1_3,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,0,T013,0,40,45
2_1_3,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,1,T013,1,40,45
2_1_3,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,2,T013,2,40,45
2_1_3,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,3,T013,3,40,45
2_1_3,3,P20,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,4,T013,4,40,45
2_1_3,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,0,T013,5,40,45
2_1_3,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,1,T013,6,40,45
2_1_3,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,2,T013,7,40,45
2_1_3,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,3,T013,8,40,45
2_1_3,3,P32,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,4,T013,9,40,45
2_1_3,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,0,T027,2,40,45
2_1_3,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,1,T027,3,40,45
2_1_3,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,2,T027,4,40,45
2_1_3,3,P36,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,4,3,T027,5,40,45
2_1_3,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,0,T027,6,40,45
2_1_3,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,1,T027,7,40,45
2_1_3,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,2,T027,8,40,45
2_1_3,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,3,T027,9,40,45
2_1_3,3,P48,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,56,5,4,T027,10,40,45
2_1_3,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,0,T013,10,40,45
2_1_3,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,1,T013,11,40,45
2_1_3,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,2,T027,11,40,45
2_1_3,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,3,T028,0,40,45
2_1_3,3,P17,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,56,5,4,T028,1,40,45
2_1_3,3,P20,EE_32,OTHER,32,NORMAL,15,false,56,5,0,T014,5,45,60
2_1_3,3,P20,EE_16,OTHER,16,NORMAL,15,false,56,5,1,T007,6,45,60
2_1_3,3,P20,PERF_25,OTHER,25,NORMAL,10,false,56,5,2,T008,1,45,55
2_1_3,3,P20,PERF_43,OTHER,43,NORMAL,10,false,56,5,3,T009,0,45,55
2_1_3,3,P20,PERF_16,OTHER,16,NORMAL,10,false,56,5,4,T007,7,45,55
2_1_3,3,P32,EE_25,OTHER,25,NORMAL,16,false,56,5,0,T008,2,45,61
2_1_3,3,P32,PERF_25,OTHER,25,NORMAL,10,false,56,5,1,T008,3,45,55
2_1_3,3,P32,PERF_38,OTHER,38,NORMAL,10,false,56,5,2,T015,3,45,55
2_1_3,3,P32,PERF_32,OTHER,32,NORMAL,10,false,56,5,3,T024,0,45,55
2_1_3,3,P32,PERF_10,OTHER,10,NORMAL,10,false,56,5,4,T011,10,45,55
2_1_3,3,P36,EE_25,OTHER,25,NORMAL,16,true,56,4,0,T008,4,45,61
2_1_3,3,P36,PERF_25,OTHER,25,NORMAL,10,true,56,4,1,T008,6,45,55
2_1_3,3,P36,PERF_43,OTHER,43,NORMAL,10,true,56,4,2,T026,1,45,55
2_1_3,3,P36,PERF_10,OTHER,10,NORMAL,10,true,56,4,3,T018,1,45,55
2_1_3,3,P48,EE_25,OTHER,25,NORMAL,16,true,56,5,0,T008,7,45,61
2_1_3,3,P48,PERF_25,OTHER,25,NORMAL,10,true,56,5,1,T008,8,45,55
2_1_3,3,P48,PERF_43,OTHER,43,NORMAL,10,true,56,5,2,T026,2,45,55
2_1_3,3,P48,PERF_16,OTHER,16,NORMAL,10,true,56,5,3,T019,4,45,55
2_1_3,3,P17,EE_25,OTHER,25,NORMAL,16,false,56,5,0,T008,9,45,61
2_1_3,3,P17,PERF_25,OTHER,25,NORMAL,10,false,56,5,1,T008,10,45,55
2_1_3,3,P17,PERF_38,OTHER,38,NORMAL,10,false,56,5,2,T015,4,45,55
2_1_3,3,P17,PERF_32,OTHER,32,NORMAL,10,false,56,5,3,T024,1,45,55
2_1_3,3,P17,PERF_16,OTHER,16,NORMAL,10,false,56,5,4,T020,1,45,55
2_1_3,3,P48,PERF_32,OTHER,32,NORMAL,10,true,56,5,4,T022,0,50,60
2_1_3,3,P20,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,2,T006,5,55,70
2_1_3,3,P20,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,3,T010,1,55,70
2_1_3,3,P20,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,4,T012,3,55,70
2_1_3,3,P32,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,1,T006,6,55,70
2_1_3,3,P32,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,2,T010,2,55,70
2_1_3,3,P32,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,3,T012,4,55,70
2_1_3,3,P36,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,4,1,T016,4,55,70
2_1_3,3,P36,CU_32,CONSUMER_USAGE,32,85%,15,true,56,4,2,T025,1,55,70
2_1_3,3,P48,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,56,5,1,T016,5,55,70
2_1_3,3,P48,CU_32,CONSUMER_USAGE,32,85%,15,true,56,5,2,T025,2,55,70
2_1_3,3,P17,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,56,5,1,T006,7,55,70
2_1_3,3,P17,CU_25,CONSUMER_USAGE,25,85%,15,false,56,5,2,T010,3,55,70
2_1_3,3,P17,CU_32,CONSUMER_USAGE,32,85%,15,false,56,5,3,T012,5,55,70
2_1_3,3,P36,CU_25,CONSUMER_USAGE,25,85%,15,true,56,4,3,T002,1,56,71
2_1_3,3,P48,CU_25,CONSUMER_USAGE,25,85%,15,true,56,5,3,T003,6,56,71
2_1_3,3,P24,GAS_43,GAS,43,NORMAL,10,false,57,4,0,T028,2,30,40
2_1_3,3,P40,GAS_43,GAS,43,NORMAL,10,false,57,4,0,T028,3,30,40
2_1_3,3,P50,GAS_43,GAS,43,NORMAL,10,true,57,5,0,T028,4,30,40
2_1_3,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,0,T028,2,40,45
2_1_3,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,1,T028,3,40,45
2_1_3,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,2,T028,4,40,45
2_1_3,3,P24,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,3,T028,5,40,45
2_1_3,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,0,T028,6,40,45
2_1_3,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,1,T028,7,40,45
2_1_3,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,2,T028,8,40,45
2_1_3,3,P40,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,57,4,3,T028,9,40,45
2_1_3,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,57,5,0,T028,10,40,45
2_1_3,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,57,5,1,T028,11,40,45
2_1_3,3,P24,EE_25,OTHER,25,NORMAL,16,false,57,4,0,T021,0,45,61
2_1_3,3,P24,PERF_25,OTHER,25,NORMAL,10,false,57,4,1,T021,1,45,55
2_1_3,3,P24,PERF_38,OTHER,38,NORMAL,10,false,57,4,2,T015,5,45,55
2_1_3,3,P24,PERF_16,OTHER,16,NORMAL,10,false,57,4,3,T020,2,45,55
2_1_3,3,P40,EE_25,OTHER,25,NORMAL,16,false,57,4,0,T021,2,45,61
2_1_3,3,P40,PERF_25,OTHER,25,NORMAL,10,false,57,4,1,T021,3,45,55
2_1_3,3,P40,PERF_38,OTHER,38,NORMAL,10,false,57,4,2,T023,2,45,55
2_1_3,3,P40,PERF_16,OTHER,16,NORMAL,10,false,57,4,3,T020,3,45,55
2_1_3,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,57,5,2,T026,3,45,50
2_1_3,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,57,5,3,T026,4,45,50
2_1_3,3,P50,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,57,5,4,T026,5,45,50
2_1_3,3,P50,EE_32,OTHER,32,NORMAL,15,true,57,5,0,T022,1,50,65
2_1_3,3,P50,EE_16,OTHER,16,NORMAL,15,true,57,5,1,T019,0,50,65
2_1_3,3,P50,PERF_25,OTHER,25,NORMAL,10,true,57,5,2,T004,4,50,60
2_1_3,3,P50,PERF_38,OTHER,38,NORMAL,10,true,57,5,3,T023,3,50,60
2_1_3,3,P50,PERF_10,OTHER,10,NORMAL,10,true,57,5,4,T017,3,50,60
2_1_3,3,P24,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,4,1,T011,0,55,70
2_1_3,3,P24,CU_25,CONSUMER_USAGE,25,85%,15,false,57,4,2,T010,4,55,70
2_1_3,3,P24,CU_32,CONSUMER_USAGE,32,85%,15,false,57,4,3,T012,6,55,70
2_1_3,3,P40,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,57,4,1,T011,1,55,70
2_1_3,3,P40,CU_25,CONSUMER_USAGE,25,85%,15,false,57,4,2,T010,5,55,70
2_1_3,3,P40,CU_32,CONSUMER_USAGE,32,85%,15,false,57,4,3,T012,7,55,70
2_1_3,3,P50,CU_10,CONSUMER_USAGE,10,NORMAL,15,true,57,5,2,T017,0,60,75
2_1_3,3,P50,CU_25,CONSUMER_USAGE,25,85%,15,true,57,5,3,T003,7,60,75
2_1_3,3,P50,CU_32,CONSUMER_USAGE,32,85%,15,true,57,5,4,T025,3,60,75
3_1_1,4,P1,GAS_43,GAS,43,NORMAL,10,false,42,4,0,T004,0,0,10
3_1_1,4,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,0,T004,0,10,15
3_1_1,4,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,1,T004,1,10,15
3_1_1,4,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,2,T004,2,10,15
3_1_1,4,P1,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,42,4,3,T004,3,10,15
3_1_1,4,P1,EE_32,OTHER,32,NORMAL,15,false,42,4,0,T015,0,15,30
3_1_1,4,P1,EE_16,OTHER,16,NORMAL,15,false,42,4,1,T014,0,15,30
3_1_1,4,P1,PERF_25,OTHER,25,NORMAL,10,false,42,4,2,T011,0,15,25
3_1_1,4,P1,PERF_38,OTHER,38,NORMAL,10,false,42,4,3,T001,0,15,25
3_1_1,4,P1,PERF_10,OTHER,10,NORMAL,10,false,42,4,2,T008,0,25,35
3_1_1,4,P1,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,42,4,3,T008,1,25,40
3_1_1,4,P1,CU_25,CONSUMER_USAGE,25,85%,15,false,42,4,0,T002,0,30,45
3_1_1,4,P1,CU_32,CONSUMER_USAGE,32,85%,15,false,42,4,1,T005,0,30,45
3_1_1,4,P21,GAS_43,GAS,43,NORMAL,10,false,43,3,0,T004,4,0,10
3_1_1,4,P33,GAS_43,GAS,43,NORMAL,10,true,43,2,0,T004,5,0,10
3_1_1,4,P41,GAS_43,GAS,43,NORMAL,10,false,43,3,0,T004,6,0,10
3_1_1,4,P7,GAS_43,GAS,43,NORMAL,10,false,43,3,0,T004,7,0,10
3_1_1,4,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,0,T004,4,10,15
3_1_1,4,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,1,T004,5,10,15
3_1_1,4,P21,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,2,T004,6,10,15
3_1_1,4,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,2,0,T004,7,10,15
3_1_1,4,P33,PULLDOWN_43,PULLDOWN,43,NORMAL,5,true,43,2,1,T027,0,10,15
3_1_1,4,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,0,T006,0,10,15
3_1_1,4,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,1,T006,1,10,15
3_1_1,4,P41,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,2,T006,2,10,15
3_1_1,4,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,0,T006,3,10,15
3_1_1,4,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,1,T006,4,10,15
3_1_1,4,P7,PULLDOWN_43,PULLDOWN,43,NORMAL,5,false,43,3,2,T006,5,10,15
3_1_1,4,P21,EE_32,OTHER,32,NORMAL,15,false,43,3,0,T015,1,15,30
3_1_1,4,P21,EE_16,OTHER,16,NORMAL,15,false,43,3,1,T014,1,15,30
3_1_1,4,P21,PERF_25,OTHER,25,NORMAL,10,false,43,3,2,T011,1,15,25
3_1_1,4,P33,EE_32,OTHER,32,NORMAL,15,true,43,2,0,T021,0,15,30
3_1_1,4,P33,EE_16,OTHER,16,NORMAL,15,true,43,2,1,T017,0,15,30
3_1_1,4,P41,EE_32,OTHER,32,NORMAL,15,false,43,3,0,T015,2,15,30
3_1_1,4,P41,EE_16,OTHER,16,NORMAL,15,false,43,3,1,T014,2,15,30
3_1_1,4,P41,PERF_25,OTHER,25,NORMAL,10,false,43,3,2,T011,2,15,25
3_1_1,4,P7,EE_32,OTHER,32,NORMAL,15,false,43,3,0,T015,3,15,30
3_1_1,4,P7,EE_16,OTHER,16,NORMAL,15,false,43,3,1,T014,3,15,30
3_1_1,4,P7,PERF_25,OTHER,25,NORMAL,10,false,43,3,2,T011,3,15,25
3_1_1,4,P21,PERF_38,OTHER,38,NORMAL,10,false,43,3,2,T001,0,25,35
3_1_1,4,P41,PERF_38,OTHER,38,NORMAL,10,false,43,3,2,T001,1,25,35
3_1_1,4,P7,PERF_38,OTHER,38,NORMAL,10,false,43,3,2,T001,2,25,35
3_1_1,4,P21,PERF_10,OTHER,10,NORMAL,10,false,43,3,0,T008,2,30,40
3_1_1,4,P21,CU_10,CONSUMER_USAGE,10,NORMAL,15,false,43,3,1,T008,3,30,45
